date,seoul_covid_confirmed,seoul_covid_death,seoul_covid_released,china_pm2.5,china_pm10,china_stock_index,기온,강수량,풍속,최다풍향,습도,기압,안개시간,y_pm2.5,y_pm10,transport_in,transport_out,transport_inandout,china_covid_confirmed,china_covid_death,kospi_index
2019-05-26,0.0,0.0,0.0,96,43.0,,24.5,0.0,1.8,270.0,39.0,1003.7,0.0,24.0,39.0,4339322.0,4252941.0,8592263.0,0.0,0.0,
2019-05-27,0.0,0.0,0.0,93,28.0,2892.38,17.8,7.1,2.4,140.0,80.9,994.5,0.0,14.0,23.0,4389907.0,4485197.0,8875104.0,0.0,0.0,2044.21
2019-05-28,0.0,0.0,0.0,38,42.0,2909.91,18.1,0.0,2.6,270.0,45.9,1000.7,0.0,8.0,22.0,5039992.0,5092833.0,10132825.0,0.0,0.0,2048.83
2019-05-29,0.0,0.0,0.0,42,42.0,2914.7,20.3,0.0,2.0,290.0,48.4,999.7,0.0,23.0,48.0,5044217.0,5109402.0,10153619.0,0.0,0.0,2023.32
2019-05-30,0.0,0.0,0.0,46,40.0,2905.81,19.6,0.0,2.4,200.0,48.0,1000.7,0.0,25.0,45.0,5046057.0,5106838.0,10152895.0,0.0,0.0,2038.8
2019-05-31,0.0,0.0,0.0,57,55.0,2898.7,19.1,0.0,2.8,290.0,49.6,1000.3,0.0,11.0,20.0,5123081.0,5172001.0,10295082.0,0.0,0.0,2041.74
2019-06-01,0.0,0.0,0.0,66,58.0,,18.9,0.0,1.9,270.0,60.5,1000.1,0.0,25.0,34.0,4771635.0,4886031.0,9657666.0,0.0,0.0,
2019-06-02,0.0,0.0,0.0,74,51.0,,21.1,0.0,1.7,290.0,42.1,997.6,0.0,23.0,36.0,4147043.0,4150449.0,8297492.0,0.0,0.0,
2019-06-03,0.0,0.0,0.0,78,71.0,2890.08,23.1,0.0,1.8,160.0,42.9,997.9,0.0,22.0,38.0,4769800.0,4797281.0,9567081.0,0.0,0.0,2067.85
2019-06-04,0.0,0.0,0.0,105,85.0,2862.28,22.6,0.0,2.2,290.0,56.4,999.3,0.0,20.0,29.0,4991836.0,5033801.0,10025637.0,0.0,0.0,2066.97
2019-06-05,0.0,0.0,0.0,104,73.0,2861.42,23.0,0.0,1.8,270.0,63.8,1001.8,0.0,38.0,54.0,5140755.0,5192693.0,10333448.0,0.0,0.0,2069.11
2019-06-06,0.0,0.0,0.0,117,42.0,2827.8,21.2,7.5,1.2,90.0,75.9,999.9,0.0,42.0,59.0,4363960.0,4445568.0,8809528.0,0.0,0.0,
2019-06-07,0.0,0.0,0.0,82,37.0,,20.0,35.3,1.9,50.0,77.3,993.5,0.0,9.0,13.0,4565044.0,4645770.0,9210814.0,0.0,0.0,2072.33
2019-06-08,0.0,0.0,0.0,57,55.0,,21.9,0.0,1.4,50.0,57.5,997.9,0.0,16.0,25.0,4783005.0,4729066.0,9512071.0,0.0,0.0,
2019-06-09,0.0,0.0,0.0,88,51.0,,21.6,2.5,1.8,290.0,66.1,995.5,0.0,29.0,37.0,4073208.0,4018906.0,8092114.0,0.0,0.0,
2019-06-10,0.0,0.0,0.0,63,45.0,2852.13,18.4,9.5,1.6,70.0,70.3,997.3,0.0,6.0,10.0,4652547.0,4783774.0,9436321.0,0.0,0.0,2099.49
2019-06-11,0.0,0.0,0.0,56,60.0,2925.72,20.5,0.0,1.4,50.0,51.1,998.8,0.0,7.0,13.0,4945329.0,5099971.0,10045300.0,0.0,0.0,2111.81
2019-06-12,0.0,0.0,0.0,76,64.0,2909.38,21.5,0.0,1.8,290.0,57.1,1000.3,0.0,18.0,30.0,4842980.0,5064620.0,9907600.0,0.0,0.0,2108.75
2019-06-13,0.0,0.0,0.0,78,46.0,2910.74,23.0,0.0,1.7,290.0,51.9,999.7,0.0,20.0,30.0,4914943.0,5132678.0,10047621.0,0.0,0.0,2103.15
2019-06-14,0.0,0.0,0.0,90,59.0,2881.97,23.0,0.0,1.8,290.0,54.8,995.3,0.0,23.0,34.0,5207194.0,5149862.0,10357056.0,0.0,0.0,2095.41
2019-06-15,0.0,0.0,0.0,95,77.0,,21.9,2.1,2.4,290.0,61.5,990.5,0.0,20.0,34.0,4817799.0,4873750.0,9691549.0,0.0,0.0,
2019-06-16,0.0,0.0,0.0,119,67.0,,22.0,0.0,1.6,50.0,55.4,996.7,0.0,11.0,16.0,4093745.0,4103961.0,8197706.0,0.0,0.0,
2019-06-17,0.0,0.0,0.0,98,71.0,2887.62,21.7,0.0,2.3,290.0,59.1,1001.8,0.0,15.0,24.0,4773707.0,4859354.0,9633061.0,0.0,0.0,2090.73
2019-06-18,0.0,0.0,0.0,108,55.0,2890.16,20.8,13.8,1.5,250.0,78.6,1000.3,0.0,23.0,31.0,4799536.0,4890183.0,9689719.0,0.0,0.0,2098.71
2019-06-19,0.0,0.0,0.0,97,53.0,2917.8,21.4,0.2,1.9,270.0,77.8,997.8,0.0,25.0,32.0,4831869.0,4780470.0,9612339.0,0.0,0.0,2124.78
2019-06-20,0.0,0.0,0.0,97,54.0,2987.12,22.7,0.0,1.9,270.0,70.6,997.1,0.0,20.0,27.0,5097994.0,5036766.0,10134760.0,0.0,0.0,2131.29
2019-06-21,0.0,0.0,0.0,113,66.0,3001.98,22.1,0.2,1.7,290.0,72.9,996.1,0.0,19.0,27.0,4942598.0,4933144.0,9875742.0,0.0,0.0,2125.62
2019-06-22,0.0,0.0,0.0,141,53.0,,24.2,0.0,1.5,70.0,42.3,996.5,0.0,7.0,12.0,4899823.0,4812832.0,9712655.0,0.0,0.0,
2019-06-23,0.0,0.0,0.0,77,60.0,,25.0,0.0,1.8,50.0,40.4,998.2,0.0,8.0,12.0,4257329.0,4135187.0,8392516.0,0.0,0.0,
2019-06-24,0.0,0.0,0.0,75,56.0,3008.15,25.2,0.0,2.0,270.0,46.9,1001.9,0.0,13.0,21.0,4944382.0,4813189.0,9757571.0,0.0,0.0,2126.33
2019-06-25,0.0,0.0,0.0,82,51.0,2982.07,25.6,0.0,1.6,290.0,49.1,1004.2,0.0,21.0,31.0,4958961.0,4810717.0,9769678.0,0.0,0.0,2121.64
2019-06-26,0.0,0.0,0.0,84,52.0,2976.28,25.5,0.0,1.3,50.0,52.6,998.4,0.0,22.0,33.0,5042837.0,4790775.0,9833612.0,0.0,0.0,2121.85
2019-06-27,0.0,0.0,0.0,83,61.0,2996.79,25.5,1.4,1.4,50.0,70.5,990.9,0.0,16.0,22.0,5049677.0,4759343.0,9809020.0,0.0,0.0,2134.32
2019-06-28,0.0,0.0,0.0,102,53.0,2978.88,24.7,0.0,1.7,290.0,67.3,991.9,0.0,31.0,39.0,5123473.0,4935793.0,10059266.0,0.0,0.0,2130.62
2019-06-29,0.0,0.0,0.0,99,58.0,,23.1,1.5,1.2,50.0,72.0,988.3,0.0,20.0,25.0,4809084.0,4609133.0,9418217.0,0.0,0.0,
2019-06-30,0.0,0.0,0.0,117,54.0,,23.9,0.0,2.3,200.0,73.5,990.7,0.0,26.0,33.0,4196553.0,4061590.0,8258143.0,0.0,0.0,
2019-07-01,0.0,0.0,0.0,81,41.0,3044.9,23.9,0.0,2.3,270.0,64.4,995.4,0.0,26.0,34.0,4745128.0,4688755.0,9433883.0,0.0,0.0,2129.74
2019-07-02,0.0,0.0,0.0,49,58.0,3043.94,24.4,0.0,2.3,270.0,63.5,998.8,0.0,22.0,30.0,4922304.0,4800723.0,9723027.0,0.0,0.0,2122.02
2019-07-03,0.0,0.0,0.0,77,48.0,3015.26,24.1,0.0,1.7,290.0,64.6,998.1,0.0,24.0,33.0,4907435.0,4723351.0,9630786.0,0.0,0.0,2096.02
2019-07-04,0.0,0.0,0.0,84,53.0,3005.25,25.4,0.0,1.9,290.0,59.6,996.5,0.0,21.0,30.0,5054562.0,4817219.0,9871781.0,0.0,0.0,2108.73
2019-07-05,0.0,0.0,0.0,89,45.0,3011.06,27.6,0.0,1.5,20.0,42.1,993.2,0.0,21.0,33.0,5207364.0,4947881.0,10155245.0,0.0,0.0,2110.59
2019-07-06,0.0,0.0,0.0,78,33.0,,29.7,0.0,1.7,90.0,40.9,994.1,0.0,21.0,29.0,4864503.0,4650230.0,9514733.0,0.0,0.0,
2019-07-07,0.0,0.0,0.0,60,45.0,,26.7,0.0,2.2,90.0,43.3,997.5,0.0,11.0,17.0,4250978.0,3963893.0,8214871.0,0.0,0.0,
2019-07-08,0.0,0.0,0.0,101,49.0,2933.36,25.1,0.0,2.0,70.0,46.6,997.9,0.0,5.0,10.0,4924858.0,4660270.0,9585128.0,0.0,0.0,2064.17
2019-07-09,0.0,0.0,0.0,105,56.0,2928.23,25.0,0.0,1.8,90.0,46.4,996.7,0.0,6.0,10.0,5040402.0,4766504.0,9806906.0,0.0,0.0,2052.03
2019-07-10,0.0,0.0,0.0,117,58.0,2915.3,22.7,8.5,2.0,70.0,64.1,997.3,0.0,6.0,9.0,5013648.0,4801942.0,9815590.0,0.0,0.0,2058.78
2019-07-11,0.0,0.0,0.0,131,57.0,2917.76,21.9,2.9,1.3,50.0,76.9,995.2,0.0,3.0,7.0,4836787.0,4750111.0,9586898.0,0.0,0.0,2080.58
2019-07-12,0.0,0.0,0.0,122,57.0,2930.55,23.6,0.0,2.0,290.0,65.5,996.3,0.0,9.0,14.0,5241526.0,5091370.0,10332896.0,0.0,0.0,2086.66
2019-07-13,0.0,0.0,0.0,114,40.0,,24.9,0.0,1.7,290.0,67.3,992.0,0.0,25.0,31.0,4740923.0,4644348.0,9385271.0,0.0,0.0,
2019-07-14,0.0,0.0,0.0,93,59.0,,25.9,0.0,1.6,290.0,64.6,992.6,0.0,37.0,43.0,4209794.0,4010760.0,8220554.0,0.0,0.0,
2019-07-15,0.0,0.0,0.0,112,62.0,2942.19,23.8,7.7,1.1,50.0,80.0,997.2,0.0,32.0,40.0,4737009.0,4465074.0,9202083.0,0.0,0.0,2082.48
2019-07-16,0.0,0.0,0.0,123,64.0,2937.62,24.7,6.3,1.3,50.0,79.0,1000.7,0.0,25.0,33.0,4962724.0,4806602.0,9769326.0,0.0,0.0,2091.87
2019-07-17,0.0,0.0,0.0,123,71.0,2931.69,25.6,0.7,1.2,270.0,73.9,1001.2,0.0,48.0,61.0,5062016.0,4947414.0,10009430.0,0.0,0.0,2072.92
2019-07-18,0.0,0.0,0.0,156,56.0,2901.18,26.9,0.0,1.2,290.0,65.0,998.7,0.0,53.0,66.0,5042734.0,4891818.0,9934552.0,0.0,0.0,2066.55
2019-07-19,0.0,0.0,0.0,111,47.0,2924.2,28.6,0.0,1.5,90.0,61.3,996.4,0.0,26.0,34.0,5205281.0,5065178.0,10270459.0,0.0,0.0,2094.36
2019-07-20,0.0,0.0,0.0,65,36.0,,28.0,1.1,2.1,90.0,66.9,990.8,0.0,4.0,8.0,4799283.0,4731679.0,9530962.0,0.0,0.0,
2019-07-21,0.0,0.0,0.0,82,44.0,,25.1,6.2,2.2,230.0,87.1,991.8,0.0,9.0,14.0,4111337.0,4027380.0,8138717.0,0.0,0.0,
2019-07-22,0.0,0.0,0.0,86,58.0,2886.97,26.7,0.1,2.2,200.0,74.6,996.3,0.0,33.0,43.0,4914380.0,4781593.0,9695973.0,0.0,0.0,2093.34
2019-07-23,0.0,0.0,0.0,123,42.0,2899.94,28.1,0.0,1.7,230.0,70.8,995.3,0.0,17.0,26.0,4992986.0,4929912.0,9922898.0,0.0,0.0,2101.45
2019-07-24,0.0,0.0,0.0,101,41.0,2923.28,26.5,1.0,1.6,200.0,82.3,994.5,0.0,15.0,23.0,4724025.0,4937626.0,9661651.0,0.0,0.0,2082.3
2019-07-25,0.0,0.0,0.0,85,44.0,2937.36,26.3,9.7,1.2,200.0,90.1,994.6,0.0,18.0,26.0,4571426.0,4701666.0,9273092.0,0.0,0.0,2074.48
2019-07-26,0.0,0.0,0.0,90,49.0,2944.54,25.1,60.0,1.7,200.0,95.3,993.9,0.0,14.0,19.0,4600796.0,4344762.0,8945558.0,0.0,0.0,2066.26
2019-07-27,0.0,0.0,0.0,98,48.0,,28.4,0.6,1.3,140.0,76.6,995.7,0.0,13.0,18.0,4551187.0,4664465.0,9215652.0,0.0,0.0,
2019-07-28,0.0,0.0,0.0,106,15.0,,26.1,25.6,2.2,200.0,88.3,998.2,0.0,9.0,14.0,3900098.0,3732632.0,7632730.0,0.0,0.0,
2019-07-29,0.0,0.0,0.0,42,32.0,2941.01,27.5,0.5,2.6,200.0,74.5,999.2,0.0,8.0,14.0,4641811.0,4667313.0,9309124.0,0.0,0.0,2029.48
2019-07-30,0.0,0.0,0.0,74,18.0,2952.34,28.1,1.2,3.4,200.0,75.3,997.1,0.0,10.0,17.0,4567647.0,4821832.0,9389479.0,0.0,0.0,2038.68
2019-07-31,0.0,0.0,0.0,50,22.0,2932.51,25.8,62.3,2.2,200.0,91.1,999.3,0.0,10.0,17.0,4661286.0,4555398.0,9216684.0,0.0,0.0,2024.55
2019-08-01,0.0,0.0,0.0,60,28.0,2908.77,26.3,26.9,1.7,270.0,86.4,1002.0,0.0,8.0,13.0,4862321.0,4750027.0,9612348.0,0.0,0.0,2017.34
2019-08-02,0.0,0.0,0.0,60,22.0,2867.84,28.4,0.0,1.2,270.0,74.6,1001.8,0.0,11.0,18.0,4959092.0,4924334.0,9883426.0,0.0,0.0,1998.13
2019-08-03,0.0,0.0,0.0,58,45.0,,29.4,3.0,1.3,50.0,69.0,1001.0,0.0,13.0,20.0,4552996.0,4443934.0,8996930.0,0.0,0.0,
2019-08-04,0.0,0.0,0.0,99,55.0,,28.3,8.6,1.2,50.0,75.9,1000.9,0.0,21.0,29.0,4014628.0,3865394.0,7880022.0,0.0,0.0,
2019-08-05,0.0,0.0,0.0,112,17.0,2821.5,30.5,0.0,1.1,340.0,65.5,999.7,0.0,29.0,39.0,4704247.0,4616473.0,9320720.0,0.0,0.0,1946.98
2019-08-06,0.0,0.0,0.0,50,24.0,2777.56,31.6,0.0,1.5,70.0,51.4,996.9,0.0,20.0,28.0,4852844.0,4748949.0,9601793.0,0.0,0.0,1917.5
2019-08-07,0.0,0.0,0.0,63,18.0,2768.68,26.9,8.0,1.2,290.0,78.1,995.6,0.0,13.0,21.0,4717231.0,4738413.0,9455644.0,0.0,0.0,1909.71
2019-08-08,0.0,0.0,0.0,60,46.0,2794.55,28.9,0.0,1.6,290.0,71.4,998.3,0.0,29.0,39.0,4900583.0,4934086.0,9834669.0,0.0,0.0,1920.61
2019-08-09,0.0,0.0,0.0,95,39.0,2774.75,29.8,0.0,1.3,290.0,69.0,997.7,0.0,18.0,27.0,5024149.0,5063066.0,10087215.0,0.0,0.0,1937.75
2019-08-10,0.0,0.0,0.0,94,21.0,,31.5,0.0,1.5,90.0,57.9,996.0,0.0,14.0,22.0,4664203.0,4744803.0,9409006.0,0.0,0.0,
2019-08-11,0.0,0.0,0.0,53,4.0,,30.4,6.7,2.5,90.0,53.6,992.2,0.0,11.0,17.0,4069462.0,4022002.0,8091464.0,0.0,0.0,
2019-08-12,0.0,0.0,0.0,20,5.0,2814.99,26.6,56.2,1.3,70.0,91.8,990.7,0.0,13.0,17.0,4488373.0,4528418.0,9016791.0,0.0,0.0,1942.29
2019-08-13,0.0,0.0,0.0,17,9.0,2797.26,29.2,6.4,1.5,270.0,76.9,992.7,0.0,14.0,23.0,4754496.0,4920514.0,9675010.0,0.0,0.0,1925.83
2019-08-14,0.0,0.0,0.0,37,21.0,2808.91,30.4,0.0,1.5,70.0,63.9,990.2,0.0,13.0,20.0,4837949.0,5011861.0,9849810.0,0.0,0.0,1938.37
2019-08-15,0.0,0.0,0.0,57,32.0,2815.8,25.9,16.2,1.3,50.0,82.0,983.8,0.0,5.0,9.0,3979495.0,4201905.0,8181400.0,0.0,0.0,
2019-08-16,0.0,0.0,0.0,61,27.0,2823.82,25.9,0.1,2.2,270.0,74.5,985.6,0.0,9.0,17.0,4693651.0,4974166.0,9667817.0,0.0,0.0,1927.17
2019-08-17,0.0,0.0,0.0,63,31.0,,25.9,0.0,2.5,270.0,69.5,991.5,0.0,20.0,32.0,4471739.0,4719986.0,9191725.0,0.0,0.0,
2019-08-18,0.0,0.0,0.0,41,40.0,,25.6,0.0,1.7,270.0,66.5,996.9,0.0,13.0,22.0,4018025.0,4112207.0,8130232.0,0.0,0.0,
2019-08-19,0.0,0.0,0.0,49,40.0,2883.1,26.3,0.0,1.1,50.0,60.6,999.7,0.0,15.0,25.0,4722470.0,4819089.0,9541559.0,0.0,0.0,1939.9
2019-08-20,0.0,0.0,0.0,70,37.0,2880.0,28.2,0.0,1.5,70.0,56.3,999.9,0.0,19.0,28.0,4751214.0,4951302.0,9702516.0,0.0,0.0,1960.25
2019-08-21,0.0,0.0,0.0,59,57.0,2880.33,27.0,1.3,1.2,50.0,67.3,998.5,0.0,23.0,34.0,4733558.0,4993294.0,9726852.0,0.0,0.0,1964.65
2019-08-22,0.0,0.0,0.0,93,56.0,2883.44,26.9,0.0,1.7,270.0,66.5,996.5,0.0,29.0,41.0,4876399.0,5057356.0,9933755.0,0.0,0.0,1951.01
2019-08-23,0.0,0.0,0.0,87,58.0,2897.43,26.2,0.0,2.1,270.0,58.4,998.4,0.0,19.0,33.0,5124815.0,5247026.0,10371841.0,0.0,0.0,1948.3
2019-08-24,0.0,0.0,0.0,73,84.0,,24.1,0.0,1.5,270.0,60.9,1000.6,0.0,11.0,23.0,4868981.0,5081112.0,9950093.0,0.0,0.0,
2019-08-25,0.0,0.0,0.0,106,68.0,,25.0,0.0,1.5,50.0,66.6,1002.8,0.0,12.0,20.0,4292477.0,4378287.0,8670764.0,0.0,0.0,
2019-08-26,0.0,0.0,0.0,139,48.0,2863.57,26.4,0.0,1.2,50.0,63.8,1002.0,0.0,16.0,26.0,4895929.0,5089104.0,9985033.0,0.0,0.0,1916.31
2019-08-27,0.0,0.0,0.0,82,61.0,2902.19,25.7,20.0,1.0,290.0,71.1,997.7,0.0,18.0,26.0,4903102.0,5189557.0,10092659.0,0.0,0.0,1924.6
2019-08-28,0.0,0.0,0.0,98,58.0,2893.76,26.1,0.0,1.9,270.0,66.2,996.6,0.0,19.0,29.0,5022201.0,5241560.0,10263761.0,0.0,0.0,1941.09
2019-08-29,0.0,0.0,0.0,106,29.0,2890.92,23.4,36.9,2.2,160.0,77.1,995.9,0.0,20.0,28.0,4897700.0,5142300.0,10040000.0,0.0,0.0,1933.41
2019-08-30,0.0,0.0,0.0,25,37.0,2886.24,22.6,0.2,2.4,200.0,66.3,998.8,0.0,9.0,19.0,4901579.0,5302127.0,10203706.0,0.0,0.0,1967.79
2019-08-31,0.0,0.0,0.0,37,60.0,,23.5,0.0,1.9,230.0,65.0,1003.4,0.0,10.0,18.0,4837148.0,5132388.0,9969536.0,0.0,0.0,
2019-09-01,0.0,0.0,0.0,69,38.0,,23.7,0.0,1.4,340.0,64.0,1006.8,0.0,12.0,20.0,4337825.0,4352546.0,8690371.0,0.0,0.0,
2019-09-02,0.0,0.0,0.0,75,47.0,2924.11,24.4,0.0,1.6,320.0,56.6,1006.5,0.0,14.0,26.0,4841856.0,4964438.0,9806294.0,0.0,0.0,1969.19
2019-09-03,0.0,0.0,0.0,89,56.0,2930.15,24.1,0.0,2.3,360.0,67.6,1005.3,0.0,13.0,22.0,4969090.0,5073058.0,10042148.0,0.0,0.0,1965.69
2019-09-04,0.0,0.0,0.0,89,,2957.41,22.8,22.7,2.5,360.0,89.0,1003.1,0.0,5.0,8.0,4661713.0,4823204.0,9484917.0,0.0,0.0,1988.53
2019-09-05,0.0,0.0,0.0,,66.0,2985.86,23.0,36.4,2.0,360.0,91.4,1001.9,0.0,5.0,9.0,4679525.0,4793002.0,9472527.0,0.0,0.0,2004.75
2019-09-06,0.0,0.0,0.0,117,77.0,2999.6,25.3,2.4,2.1,360.0,79.8,999.2,0.0,9.0,15.0,5017562.0,5028412.0,10045974.0,0.0,0.0,2009.13
2019-09-07,0.0,0.0,0.0,138,75.0,,25.7,2.8,6.0,360.0,72.9,987.7,0.0,6.0,14.0,3874037.0,3930005.0,7804042.0,0.0,0.0,
2019-09-08,0.0,0.0,0.0,133,60.0,,24.7,0.0,1.9,160.0,76.9,998.3,0.0,22.0,36.0,3692146.0,4016021.0,7708167.0,0.0,0.0,
